"PointID","x","y","z","Sensitivity_x","Sensitivity_y","Sensitivity_z","Surface_Sensitivity"
286, 9.312299870317313e-01, 0.000000000000000e+00, -1.020160846682704e-02, 4.091865730770896e-03, 3.757597727340834e-03, 7.215108216965209e-03, 8.281153620797239e-03
287, 9.321783852254181e-01, 0.000000000000000e+00, -1.081589113864814e-02, 4.011836477012409e-03, 3.789659917697319e-03, 7.007688044478169e-03, 8.061869965796702e-03
288, 9.331245632323826e-01, 0.000000000000000e+00, -1.143358810387613e-02, 3.934131706628981e-03, 3.821448280309365e-03, 6.813431338259789e-03, 7.855112911149912e-03
289, 9.340685305715051e-01, 0.000000000000000e+00, -1.205465818931312e-02, 3.862555371749575e-03, 3.852974272351864e-03, 6.635395312957909e-03, 7.665479995472778e-03
290, 9.350102989636815e-01, 0.000000000000000e+00, -1.267906177132669e-02, 3.810423389748505e-03, 3.884252705821228e-03, 6.476677021149183e-03, 7.502891067178441e-03
291, 9.359498680581182e-01, 0.000000000000000e+00, -1.330676171582677e-02, 3.778213621225420e-03, 3.915347766881282e-03, 6.321280598995806e-03, 7.354384991178958e-03
292, 9.368872382523734e-01, 0.000000000000000e+00, -1.393774471981557e-02, 3.749121162404562e-03, 3.946286336072509e-03, 6.154137767012746e-03, 7.198222942036482e-03
293, 9.378224010323372e-01, 0.000000000000000e+00, -1.457199468079707e-02, 3.723091059180067e-03, 3.977041295268821e-03, 5.965070376954324e-03, 7.026060446577669e-03
294, 9.387553498518467e-01, 0.000000000000000e+00, -1.520949679355791e-02, 3.379914249059919e-03, 4.007612562370835e-03, 5.358253609689394e-03, 6.330517834739611e-03
295, 9.396860782441068e-01, 0.000000000000000e+00, -1.585023629518034e-02, 3.962252927610507e-03, 4.038025519878615e-03, 6.053762473471156e-03, 7.232875454117729e-03
296, 9.406145798203139e-01, 0.000000000000000e+00, -1.649419846604134e-02, 3.959413782638361e-03, 4.068267302974033e-03, 5.857702405176130e-03, 7.069669100343964e-03
297, 9.415408482682961e-01, 0.000000000000000e+00, -1.714136863079147e-02, 3.312526549194570e-03, 4.098359973600873e-03, 4.819768270431995e-03, 5.848072838112213e-03
298, 9.424648773511148e-01, 0.000000000000000e+00, -1.779173215928262e-02, 3.580486728933214e-03, 4.128321619488898e-03, 5.084975633571654e-03, 6.219065247936567e-03
299, 9.433866609057177e-01, 0.000000000000000e+00, -1.844527446750015e-02, 3.551432653981807e-03, 4.158134109019238e-03, 4.916771247869229e-03, 6.065102370300298e-03
300, 9.443061928155636e-01, 0.000000000000000e+00, -1.910198099981313e-02, 3.741540115092508e-03, 4.187821434343709e-03, 5.049868811290619e-03, 6.284144461011490e-03
