"PointID","x","y","z","Sensitivity_x","Sensitivity_y","Sensitivity_z","Surface_Sensitivity"
267, 9.127777521372310e-01, 0.000000000000000e+00, 7.628451708669650e-04, 1.162898402681651e-02, 3.521653373363653e-03, -2.451648097257625e-02, -1.601309216569369e-02
268, 9.137699641597218e-01, 0.000000000000000e+00, 2.221820526363619e-04, 1.289367919305150e-02, 3.477212151028118e-03, -2.330101779440220e-02, -1.424114786284995e-02
269, 9.147597604397755e-01, 0.000000000000000e+00, -3.228913129691036e-04, 1.405784064427374e-02, 3.432559689312005e-03, -2.230767323502742e-02, -1.270869645438399e-02
270, 9.157471561493359e-01, 0.000000000000000e+00, -8.723013818488848e-04, 1.509999527787019e-02, 3.387909353278608e-03, -2.154314680828183e-02, -1.143201158811909e-02
271, 9.167321673850205e-01, 0.000000000000000e+00, -1.425975144778820e-03, 1.601423800768272e-02, 3.343468432329725e-03, -2.098873865034220e-02, -1.039783445624715e-02
272, 9.177148110358665e-01, 0.000000000000000e+00, -1.983840077574956e-03, 1.680747231314432e-02, 3.299435538503397e-03, -2.062212497364446e-02, -9.583623367548096e-03
273, 9.186951047609151e-01, 0.000000000000000e+00, -2.545824149343206e-03, 1.749286904512492e-02, 3.255998438043674e-03, -2.039856211127257e-02, -8.944333194618341e-03
274, 9.196730668650918e-01, 0.000000000000000e+00, -3.111855770144264e-03, 1.804142809602120e-02, 3.213331368914218e-03, -2.034129335584905e-02, -8.515010354414364e-03
275, 9.206487157855852e-01, 0.000000000000000e+00, -3.681866537982421e-03, 1.844508404119012e-02, 3.171576469716754e-03, -2.045486377168847e-02, -8.303939463131281e-03
276, 9.216220589584627e-01, 0.000000000000000e+00, -4.255804033165026e-03, 1.874318093884549e-02, 3.130852084631300e-03, -2.066467887982518e-02, -8.227106326167006e-03
277, 9.225931022631767e-01, 0.000000000000000e+00, -4.833624894930015e-03, 1.892340277482049e-02, 3.091274086057865e-03, -2.098252861195881e-02, -8.301398849668642e-03
278, 9.235618506210841e-01, 0.000000000000000e+00, -5.415285188202451e-03, 1.899273207732558e-02, 3.052956221751491e-03, -2.139218469965478e-02, -8.509893290073461e-03
279, 9.245283097063954e-01, 0.000000000000000e+00, -6.000741372500758e-03, 1.892350647974746e-02, 3.016005846864258e-03, -2.192322522918334e-02, -8.892820641250573e-03
280, 9.254924856173350e-01, 0.000000000000000e+00, -6.589950120789756e-03, 1.884213864666928e-02, 2.980520132996338e-03, -2.236476569558629e-02, -9.204980270372424e-03
281, 9.264543848672723e-01, 0.000000000000000e+00, -7.182868325722161e-03, 1.861246171047339e-02, 2.946583471170379e-03, -2.297122997830150e-02, -9.735036760580738e-03
282, 9.274140142974793e-01, 0.000000000000000e+00, -7.779453056527597e-03, 1.822470090699848e-02, 2.914267440256816e-03, -2.372301722622928e-02, -1.047198605932917e-02
283, 9.283713813815385e-01, 0.000000000000000e+00, -8.379661759583958e-03, 1.784306687895853e-02, 2.883642070824667e-03, -2.435180069127327e-02, -1.110189811228510e-02
284, 9.293264937469674e-01, 0.000000000000000e+00, -8.983451971511694e-03, 1.736087983855047e-02, 2.854751013621676e-03, -2.506272759602474e-02, -1.185579745876218e-02
285, 9.302793594784161e-01, 0.000000000000000e+00, -9.590781517315806e-03, 1.679486778993307e-02, 2.827642135223419e-03, -2.581381125153862e-02, -1.268972776231168e-02
286, 9.312299870317313e-01, 0.000000000000000e+00, -1.020160846682704e-02, 1.617411288440814e-02, 2.802342962308482e-03, -2.656872414781160e-02, -1.355789939348060e-02
287, 9.321783852254181e-01, 0.000000000000000e+00, -1.081589113864814e-02, 1.550493824228166e-02, 2.778875157576421e-03, -2.731708975250519e-02, -1.444860247212905e-02
288, 9.331245632323826e-01, 0.000000000000000e+00, -1.143358810387613e-02, 1.481407047208233e-02, 2.757253733287419e-03, -2.806772231651233e-02, -1.535498857604399e-02
289, 9.340685305715051e-01, 0.000000000000000e+00, -1.205465818931312e-02, 1.379546949020704e-02, 2.737483526484976e-03, -2.920408065966157e-02, -1.676582020605829e-02
290, 9.350102989636815e-01, 0.000000000000000e+00, -1.267906177132669e-02, 1.329437084641773e-02, 2.719553202861007e-03, -2.946067309322475e-02, -1.715977057597328e-02
291, 9.359498680581182e-01, 0.000000000000000e+00, -1.330676171582677e-02, 1.248124761748419e-02, 2.703419698110303e-03, -3.026077242940277e-02, -1.818113851305303e-02
292, 9.368872382523734e-01, 0.000000000000000e+00, -1.393774471981557e-02, 1.120791169996350e-02, 2.689032105563210e-03, -3.162486420431490e-02, -1.992910218733746e-02
293, 9.378224010323372e-01, 0.000000000000000e+00, -1.457199468079707e-02, 1.052277978682569e-02, 2.676348211467711e-03, -3.203534281673763e-02, -2.055976724485131e-02
294, 9.387553498518467e-01, 0.000000000000000e+00, -1.520949679355791e-02, 9.286298674974611e-03, 2.665303926408826e-03, -3.323355314685245e-02, -2.215419044972171e-02
